Rk,Season,Conf,W,L,WLPercent,W2,L2,WL2Percent,SRS,SOS,PTS_z,PTS2,AP_Pre,AP_High,AP_Final,NCAA_Tour,Seed,Coaching,Team_z,schoolid,yearid,id,Team,G,MP,FG,FGA,FG_Percent,TwoP,TwoPA,TwoP_Percent,ThreeP,ThreePA,ThreeP_Percent,FT,FTA,FT_Percent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTSperG,Team_ID,Dates
11,2009,Big 12,22,11,1,9,7,1,12,7,74,68,NULL,NULL,NULL,Lost First Round,7,Travis Ford (22-11),oklahoma-state,1329,2009,1000093,oklahoma-state,35,7050,948,2059,0,621,1208,1,327,851,0,607,812,1,346,877,1223,446,266,82,431,745,2830,81,1329,2009
11,2009,Big East,30,5,1,15,3,1,22,7,81,66,NULL,1,4,Lost Regional Semifinal,1,Jim Boeheim (30-5),syracuse,1393,2009,1000094,syracuse,38,NULL,1110,2277,0,854,1534,1,256,743,0,570,884,1,482,1023,1505,687,296,194,583,580,3046,80,1393,2009
11,2009,Pac-10,22,11,1,12,6,1,14,6,67,59,NULL,NULL,NULL,NULL,NULL,Herb Sendek (22-11),arizona-state,1113,2009,1000095,arizona-state,35,7100,825,1718,0,537,940,1,288,778,0,490,665,1,288,797,1085,544,201,72,401,557,2428,69,1113,2009
11,2009,A-10,26,9,1,14,2,1,16,6,80,70,NULL,24,25,Lost Regional Semifinal,6,Chris Mack (26-9),xavier,1462,2009,1000096,xavier,35,NULL,847,1846,0,608,1239,0,239,607,0,575,851,1,420,958,1378,464,185,178,511,653,2508,72,1462,2009
11,2009,Big Ten,24,9,1,13,5,1,18,8,67,57,NULL,11,16,Lost Second Round,4,Bo Ryan (24-9),wisconsin,1458,2009,1000097,wisconsin,33,6700,735,1686,0,522,1094,0,213,592,0,423,583,1,317,703,1020,393,163,86,330,532,2106,64,1458,2009
11,2009,Big East,18,16,1,7,11,0,13,9,70,67,12,10,NULL,NULL,NULL,Jim Calhoun (18-16),connecticut,1163,2009,1000098,connecticut,36,7375,996,2102,0,831,1618,1,165,484,0,662,976,1,511,1048,1559,567,209,280,458,471,2819,78,1163,2009
11,2009,Big Ten,29,6,1,14,4,1,18,9,71,61,7,3,10,Lost Regional Semifinal,4,Matt Painter (29-6),purdue,1345,2009,1000099,purdue,37,7475,914,2071,0,670,1367,0,244,704,0,483,687,1,363,908,1271,552,265,176,426,650,2555,69,1345,2009
11,2009,Big 12,23,11,1,10,6,1,17,6,77,66,NULL,NULL,NULL,Lost Second Round,10,Mike Anderson (23-11),missouri,1281,2009,1000100,missouri,38,7600,1124,2381,0,861,1635,1,263,746,0,585,871,1,486,907,1393,699,388,140,449,758,3096,82,1281,2009
11,2009,CUSA,24,10,1,13,3,1,12,4,75,66,NULL,NULL,NULL,NULL,NULL,Josh Pastner (24-10),memphis,1272,2009,1000101,memphis,37,7425,979,2176,0,757,1495,1,222,681,0,599,868,1,498,954,1452,526,328,222,464,654,2779,75,1272,2009
11,2009,Big East,25,9,1,13,5,1,14,7,69,62,NULL,9,18,Lost Second Round,3,Jamie Dixon (25-9),pittsburgh,1338,2009,1000102,pittsburgh,36,7200,1040,2174,0,815,1534,1,225,640,0,482,713,1,533,900,1433,633,246,139,436,585,2787,77,1338,2009
11,2009,A-10,26,9,1,14,2,1,16,6,80,70,NULL,24,25,Lost Regional Semifinal,6,Chris Mack (26-9),xavier,1462,2009,1000103,xavier,35,NULL,847,1846,0,608,1239,0,239,607,0,575,851,1,420,958,1378,464,185,178,511,653,2508,72,1462,2009
11,2009,Big East,25,8,1,13,5,1,17,8,82,73,5,2,9,Lost Second Round,2,Jay Wright (25-8),villanova,1437,2009,1000104,villanova,38,NULL,990,2193,0,743,1492,0,247,701,0,692,919,1,477,972,1449,551,300,128,505,735,2919,77,1437,2009
11,2009,ACC,35,5,1,13,3,1,25,9,77,61,9,3,3,Won National Final,1,Mike Krzyzewski (35-5),duke,1181,2009,1000105,duke,37,7425,971,2186,0,704,1420,0,267,766,0,658,904,1,490,858,1348,492,311,146,454,671,2867,78,1181,2009
11,2009,Big East,20,13,1,11,7,1,14,8,76,70,19,16,NULL,Lost First Round,9,Rick Pitino (20-13),louisville,1257,2009,1000106,louisville,37,NULL,1001,2189,0,696,1362,1,305,827,0,441,687,1,464,931,1395,625,335,223,508,625,2748,74,1257,2009
11,2009,Pac-10,16,15,1,10,8,1,8,8,72,72,NULL,NULL,NULL,NULL,NULL,Sean Miller (16-15),arizona,1112,2009,1000107,arizona,35,7025,897,1892,0,685,1344,1,212,548,0,523,709,1,387,796,1183,500,217,104,442,548,2529,72,1112,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,1277,2009,1000108,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big 12,33,3,1,15,1,1,25,8,82,64,1,1,1,Lost Second Round,1,Bill Self (33-3),kansas,1242,2009,1000109,kansas,35,7025,945,1979,0,728,1394,1,217,585,0,567,782,1,421,950,1371,555,239,155,508,664,2674,76,1242,2009
11,2009,ACC,20,17,1,5,11,0,10,10,75,72,6,6,NULL,NULL,NULL,Roy Williams (20-17),north-carolina,1314,2009,1000110,north-carolina,38,7625,1205,2509,0,941,1827,1,264,682,0,739,983,1,556,1038,1594,685,325,196,472,608,3413,90,1314,2009
11,2009,WCC,27,7,1,12,2,1,12,4,77,67,NULL,13,22,Lost Second Round,8,Mark Few (27-7),gonzaga,1211,2009,1000111,gonzaga,34,6850,967,1982,0,716,1339,1,251,643,0,499,696,1,345,931,1276,512,246,174,386,551,2684,79,1211,2009
11,2009,Big 12,13*,18*,0,4,12,0,6,8,72,74,17,17,NULL,NULL,NULL,Jeff Capel (13-18),oklahoma,1328,2009,1000112,oklahoma,36,7225,982,1997,0,740,1308,1,242,689,0,627,929,1,435,967,1402,521,249,156,500,616,2833,79,1328,2009
11,2009,Big East,30,5,1,15,3,1,22,7,81,66,NULL,1,4,Lost Regional Semifinal,1,Jim Boeheim (30-5),syracuse,1393,2009,1000113,syracuse,38,NULL,1110,2277,0,854,1534,1,256,743,0,570,884,1,482,1023,1505,687,296,194,583,580,3046,80,1393,2009
11,2009,Big East,18,16,1,7,11,0,13,9,70,67,12,10,NULL,NULL,NULL,Jim Calhoun (18-16),connecticut,1163,2009,1000114,connecticut,36,7375,996,2102,0,831,1618,1,165,484,0,662,976,1,511,1048,1559,567,209,280,458,471,2819,78,1163,2009
11,2009,Big 12,23,11,1,10,6,1,17,6,77,66,NULL,NULL,NULL,Lost Second Round,10,Mike Anderson (23-11),missouri,1281,2009,1000115,missouri,38,7600,1124,2381,0,861,1635,1,263,746,0,585,871,1,486,907,1393,699,388,140,449,758,3096,82,1281,2009
11,2009,Big East,25,8,1,13,5,1,17,8,82,73,5,2,9,Lost Second Round,2,Jay Wright (25-8),villanova,1437,2009,1000116,villanova,38,NULL,990,2193,0,743,1492,0,247,701,0,692,919,1,477,972,1449,551,300,128,505,735,2919,77,1437,2009
11,2009,Big East,25,9,1,13,5,1,14,7,69,62,NULL,9,18,Lost Second Round,3,Jamie Dixon (25-9),pittsburgh,1338,2009,1000117,pittsburgh,36,7200,1040,2174,0,815,1534,1,225,640,0,482,713,1,533,900,1433,633,246,139,436,585,2787,77,1338,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,1277,2009,1000118,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big East,20,13,1,11,7,1,14,8,76,70,19,16,NULL,Lost First Round,9,Rick Pitino (20-13),louisville,1257,2009,1000119,louisville,37,NULL,1001,2189,0,696,1362,1,305,827,0,441,687,1,464,931,1395,625,335,223,508,625,2748,74,1257,2009
11,2009,ACC,20,17,1,5,11,0,10,10,75,72,6,6,NULL,NULL,NULL,Roy Williams (20-17),north-carolina,1314,2009,1000120,north-carolina,38,7625,1205,2509,0,941,1827,1,264,682,0,739,983,1,556,1038,1594,685,325,196,472,608,3413,90,1314,2009
11,2009,Big 12,13*,18*,0,4,12,0,6,8,72,74,17,17,NULL,NULL,NULL,Jeff Capel (13-18),oklahoma,1328,2009,1000121,oklahoma,36,7225,982,1997,0,740,1308,1,242,689,0,627,929,1,435,967,1402,521,249,156,500,616,2833,79,1328,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,1277,2009,1000122,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
11,2009,Big East,18,16,1,7,11,0,13,9,70,67,12,10,NULL,NULL,NULL,Jim Calhoun (18-16),connecticut,1163,2009,1000123,connecticut,36,7375,996,2102,0,831,1618,1,165,484,0,662,976,1,511,1048,1559,567,209,280,458,471,2819,78,1163,2009
11,2009,ACC,20,17,1,5,11,0,10,10,75,72,6,6,NULL,NULL,NULL,Roy Williams (20-17),north-carolina,1314,2009,1000124,north-carolina,38,7625,1205,2509,0,941,1827,1,264,682,0,739,983,1,556,1038,1594,685,325,196,472,608,3413,90,1314,2009
11,2009,Big East,25,8,1,13,5,1,17,8,82,73,5,2,9,Lost Second Round,2,Jay Wright (25-8),villanova,1437,2009,1000125,villanova,38,NULL,990,2193,0,743,1492,0,247,701,0,692,919,1,477,972,1449,551,300,128,505,735,2919,77,1437,2009
11,2009,ACC,20,17,1,5,11,0,10,10,75,72,6,6,NULL,NULL,NULL,Roy Williams (20-17),north-carolina,1314,2009,1000126,north-carolina,38,7625,1205,2509,0,941,1827,1,264,682,0,739,983,1,556,1038,1594,685,325,196,472,608,3413,90,1314,2009
11,2009,Big Ten,28,9,1,14,4,1,15,8,72,64,2,2,13,Lost National Semifinal,5,Tom Izzo (28-9),michigan-state,1277,2009,1000127,michigan-state,38,7600,962,2135,0,761,1568,0,201,567,0,612,877,1,533,949,1482,611,248,107,532,734,2737,72,1277,2009
10,2010,SWAC,7,24,0,7,11,0,-20,-8,60,72,NULL,NULL,NULL,NULL,NULL,George Ivory (7-24),arkansas-pine-bluff,1115,2010,1000128,arkansas-pine-bluff,34,6900,725,1778,0,584,1312,0,141,466,0,575,861,1,422,864,1286,421,229,121,569,764,2166,64,1115,2010
10,2010,Big South,13,17,0,9,9,1,-5,-3,66,67,NULL,NULL,NULL,NULL,NULL,Randy Peele (13-17),winthrop,1457,2010,1000129,winthrop,33,6650,735,1934,0,611,1434,0,124,500,0,448,696,1,450,826,1276,346,283,135,402,622,2042,62,1457,2010
10,2010,Big 12,18,13,1,7,9,0,10,5,70,64,16,9,NULL,NULL,NULL,Scott Drew (18-13),baylor,1124,2010,1000130,baylor,36,7250,993,2040,0,738,1378,1,255,662,0,530,731,1,443,965,1408,508,237,242,491,639,2771,77,1124,2010
10,2010,Southland,18,13,1,10,6,1,-2,-4,70,66,NULL,NULL,NULL,NULL,NULL,Jason Hooten (18-13),sam-houston-state,1358,2010,1000131,sam-houston-state,33,6650,909,1963,0,622,1188,1,287,775,0,511,727,1,410,837,1247,673,257,85,442,661,2616,79,1358,2010
10,2010,Horizon,28,10,1,13,5,1,12,5,71,64,17,16,NULL,Lost National Final,8,Brad Stevens (28-10),butler,1139,2010,1000132,butler,38,7625,845,1911,0,585,1150,1,260,761,0,661,896,1,353,888,1241,464,267,86,456,685,2611,69,1139,2010
10,2010,CUSA,25,10,1,11,5,1,9,2,71,64,NULL,NULL,NULL,NULL,NULL,Tim Floyd (25-10),texas-el-paso,1431,2010,1000133,texas-el-paso,33,6675,891,1879,0,690,1293,1,201,586,0,501,744,1,323,870,1193,488,288,120,435,643,2484,75,1431,2010
10,2010,MWC,32,5,1,14,2,1,19,6,81,68,24,3,10,Lost Regional Semifinal,3,Dave Rose (32-5),brigham-young,1140,2010,1000134,brigham-young,36,7250,1025,2120,0,733,1420,1,292,700,0,650,823,1,367,965,1332,567,307,126,417,621,2992,83,1140,2010
10,2010,SEC,29,8,1,13,3,1,16,8,72,63,9,9,15,Lost Regional Final,2,Billy Donovan (29-8),florida,1196,2010,1000135,florida,34,6875,890,2006,0,687,1358,1,203,648,0,472,671,1,455,810,1265,479,243,94,423,501,2455,72,1196,2010
10,2010,Big 12,35,3,1,14,2,1,24,8,81,65,7,1,2,Lost Regional Final,1,Bill Self (35-3),kansas,1242,2010,1000136,kansas,36,7250,1033,2111,0,771,1463,1,262,648,0,609,871,1,468,989,1457,609,301,232,470,658,2937,82,1242,2010
10,2010,Patriot,16,15,1,6,8,0,-4,-6,74,72,NULL,NULL,NULL,NULL,NULL,Brett Reed (16-15),lehigh,1250,2010,1000137,lehigh,33,6650,842,1853,0,622,1302,0,220,551,0,574,799,1,339,862,1201,495,203,85,429,589,2478,75,1250,2010
10,2010,Big 12,23,11,1,10,6,1,15,8,73,66,3,3,21,Lost Third Round,5,Frank Martin (23-11),kansas-state,1243,2010,1000138,kansas-state,37,7500,981,2182,0,728,1479,0,253,703,0,734,1098,1,559,878,1437,541,274,187,529,828,2949,80,1243,2010
10,2010,Sun Belt,22,11,1,8,8,1,-1,-5,76,72,NULL,NULL,NULL,NULL,NULL,Johnny Jones (22-11),north-texas,1317,2010,1000139,north-texas,33,6700,798,1748,0,619,1210,1,179,538,0,662,921,1,364,856,1220,394,144,94,485,590,2437,74,1317,2010
10,2010,SEC,29,9,1,10,6,1,20,9,75,64,11,8,11,Lost National Semifinal,4,John Calipari (29-9),kentucky,1246,2010,1000140,kentucky,38,7675,1066,2228,0,835,1531,1,231,697,0,649,971,1,538,1046,1584,573,279,273,538,641,3012,79,1246,2010
10,2010,A-Sun,24,12,1,16,4,1,2,-2,70,64,NULL,NULL,NULL,NULL,NULL,Murry Bartow (24-12),east-tennessee-state,1190,2010,1000141,east-tennessee-state,35,7025,855,1978,0,678,1403,0,177,575,0,537,815,1,445,832,1277,382,293,112,519,673,2424,69,1190,2010
10,2010,OVC,23,9,1,14,4,1,0,-5,69,62,NULL,NULL,NULL,NULL,NULL,Billy Kennedy (23-9),murray-state,1293,2010,1000142,murray-state,36,7200,978,1961,0,752,1362,1,226,599,0,571,821,1,439,880,1319,556,347,196,527,618,2753,77,1293,2010
10,2010,SEC,23,11,1,9,7,1,15,7,76,68,NULL,18,25,Lost Second Round,5,Kevin Stallings (23-11),vanderbilt,1435,2010,1000143,vanderbilt,33,6625,859,1829,0,656,1277,1,203,552,0,616,854,1,361,836,1197,436,188,171,448,632,2537,77,1435,2010
10,2010,MWC,22,13,1,8,8,1,12,5,73,66,NULL,NULL,NULL,NULL,NULL,Steve Alford (22-13),new-mexico,1307,2010,1000144,new-mexico,35,7050,887,2023,0,614,1284,0,273,739,0,608,909,1,458,889,1347,497,232,120,387,615,2655,76,1307,2010
10,2010,Big Sky,21,11,1,12,4,1,2,-2,67,61,NULL,NULL,NULL,NULL,NULL,Wayne Tinkle (21-11),montana,1285,2010,1000145,montana,32,6400,791,1636,0,581,1110,1,210,526,0,436,603,1,283,765,1048,396,206,106,390,571,2228,70,1285,2010
10,2010,MVC,20,14,1,10,8,1,5,2,64,60,NULL,NULL,NULL,NULL,NULL,Ben Jacobson (20-14),northern-iowa,1320,2010,1000146,northern-iowa,35,7000,747,1741,0,514,1082,0,233,659,0,489,645,1,333,797,1130,367,198,70,372,556,2216,63,1320,2010
10,2010,MWC,24,9,1,11,5,1,15,6,72,63,NULL,20,NULL,Lost Second Round,8,Lon Kruger (24-9),nevada-las-vegas,1424,2010,1000147,nevada-las-vegas,34,6850,899,1950,0,668,1255,1,231,695,0,456,637,1,337,812,1149,551,266,117,395,691,2485,73,1424,2010
10,2010,MAC,19,16,1,9,7,1,1,-1,74,73,NULL,NULL,NULL,NULL,NULL,John Groce (19-16),ohio,1325,2010,1000148,ohio,37,7550,925,2153,0,647,1394,0,278,759,0,635,883,1,443,928,1371,524,278,97,473,696,2763,75,1325,2010
10,2010,Big East,21,11,1,10,8,1,15,10,71,66,20,9,NULL,Lost Second Round,6,John Thompson (21-11),georgetown,1207,2010,1000149,georgetown,34,6800,905,1815,0,693,1267,1,212,548,0,478,672,1,333,799,1132,524,237,161,473,579,2500,74,1207,2010
10,2010,CAA,27,7,1,14,4,1,9,2,66,58,NULL,NULL,NULL,Lost Second Round,9,Blaine Taylor (27-7),old-dominion,1330,2010,1000150,old-dominion,36,7225,922,2061,0,756,1538,0,166,523,0,405,625,1,540,854,1394,554,282,105,457,560,2415,67,1330,2010
10,2010,Big East,27,7,1,14,4,1,18,8,75,66,NULL,4,5,Lost Third Round,2,Mike Brey (27-7),notre-dame,1323,2010,1000151,notre-dame,35,7075,918,1953,0,657,1280,1,261,673,0,538,744,1,402,848,1250,585,194,104,362,530,2635,75,1323,2010
10,2010,WCC,25,9,1,11,3,1,13,2,79,66,NULL,22,NULL,NULL,NULL,Randy Bennett (25-9),saint-marys-ca,1388,2010,1000152,saint-marys-ca,34,6825,944,1950,0,660,1251,1,284,699,0,496,652,1,370,874,1244,543,168,176,394,560,2668,79,1388,2010
10,2010,A-10,29,8,1,13,3,1,11,3,70,61,NULL,NULL,NULL,Lost Regional Semifinal,12,Chris Mooney (29-8),richmond,1350,2010,1000153,richmond,35,7150,868,1943,0,618,1239,0,250,704,0,441,630,1,304,835,1139,442,289,158,384,634,2427,69,1350,2010
10,2010,SEC,19,15,1,8,8,1,11,9,70,68,23,7,NULL,Lost Second Round,9,Bruce Pearl (19-15),tennessee,1397,2010,1000154,tennessee,37,7425,991,2174,0,773,1493,1,218,681,0,520,775,1,441,912,1353,530,290,136,490,733,2720,74,1397,2010
10,2010,MWC,34,3,1,14,2,1,18,6,72,59,25,4,6,Lost Regional Semifinal,2,Steve Fisher (34-3),san-diego-state,1361,2010,1000155,san-diego-state,34,6875,875,1846,0,696,1282,1,179,564,0,460,741,1,444,813,1257,458,251,156,453,552,2389,70,1361,2010
10,2010,Big East,21,12,1,9,9,1,15,8,72,65,6,6,NULL,Lost Second Round,9,Jay Wright (21-12),villanova,1437,2010,1000156,villanova,33,6650,899,1962,0,647,1286,1,252,676,0,650,861,1,441,831,1272,448,259,133,452,731,2700,82,1437,2010
10,2010,NEC,18,14,1,12,6,1,-1,-3,67,66,NULL,NULL,NULL,NULL,NULL,Andrew Toole (18-14),robert-morris,1352,2010,1000157,robert-morris,35,7025,815,1868,0,618,1322,0,197,546,0,572,859,1,412,815,1227,433,267,80,520,757,2399,69,1352,2010
10,2010,ACC,8,24,0,1,15,0,-4,6,67,77,NULL,NULL,NULL,NULL,NULL,Jeff Bzdelik (8-24),wake-forest,1448,2010,1000158,wake-forest,31,6350,811,1869,0,677,1434,0,134,435,0,501,762,1,463,843,1306,369,221,162,471,624,2257,73,1448,2010
10,2010,Big 12,28,8,1,13,3,1,21,8,75,62,NULL,3,8,Lost Third Round,4,Rick Barnes (28-8),texas,1400,2010,1000159,texas,34,6875,1005,2158,0,810,1592,1,195,566,0,556,878,1,503,922,1425,489,269,194,464,670,2761,81,1400,2010
10,2010,Pac-10,24,11,1,11,7,1,20,8,83,71,18,13,23,Lost Third Round,7,Lorenzo Romar (24-11),washington,1449,2010,1000160,washington,36,7225,1004,2212,0,813,1644,0,191,568,0,652,905,1,476,888,1364,515,264,151,460,766,2851,79,1449,2010
10,2010,Big East,22,15,1,9,9,1,15,9,75,69,NULL,NULL,NULL,Lost Regional Semifinal,11,Buzz Williams (22-15),marquette,1266,2010,1000161,marquette,34,6900,861,1890,0,587,1226,0,274,664,0,489,660,1,343,728,1071,516,269,72,353,580,2485,73,1266,2010
10,2010,Pac-10,18,15,1,10,8,1,9,9,73,72,NULL,NULL,NULL,NULL,NULL,Mike Montgomery (18-15),california,1143,2010,1000162,california,35,7025,966,2028,0,738,1419,1,228,609,0,543,717,1,395,846,1241,500,198,86,421,593,2703,77,1143,2010
10,2010,Big East,25,10,1,12,6,1,19,8,75,65,NULL,11,14,Lost Second Round,4,Rick Pitino (25-10),louisville,1257,2010,1000163,louisville,33,6675,876,1960,0,614,1183,1,262,777,0,491,700,1,478,739,1217,511,258,135,453,663,2505,76,1257,2010
10,2010,Ivy,10,18,0,6,8,0,-4,-2,68,70,NULL,NULL,NULL,NULL,NULL,Bill Courtney (10-18),cornell,1165,2010,1000164,cornell,34,6850,913,1894,0,587,1135,1,326,759,0,393,538,1,349,800,1149,543,243,122,414,598,2596,76,1165,2010
10,2010,A-10,26,8,1,14,2,1,12,4,71,63,22,19,NULL,Lost Third Round,7,Fran Dunphy (26-8),temple,1396,2010,1000165,temple,35,7050,851,1942,0,647,1337,0,204,605,0,367,533,1,377,904,1281,515,163,104,358,521,2273,65,1396,2010
10,2010,ACC,32,5,1,13,3,1,25,8,81,65,1,1,3,Lost Regional Semifinal,1,Mike Krzyzewski (32-5),duke,1181,2010,1000166,duke,40,8000,1049,2375,0,748,1593,0,301,782,0,682,899,1,569,991,1560,555,266,162,429,722,3079,77,1181,2010
10,2010,SWAC,7,24,0,7,11,0,-20,-8,60,72,NULL,NULL,NULL,NULL,NULL,George Ivory (7-24),arkansas-pine-bluff,1115,2010,1000167,arkansas-pine-bluff,34,6900,725,1778,0,584,1312,0,141,466,0,575,861,1,422,864,1286,421,229,121,569,764,2166,64,1115,2010
10,2010,ACC,13,18,0,5,11,0,6,6,68,67,NULL,NULL,NULL,NULL,NULL,Paul Hewitt (13-18),georgia-tech,1210,2010,1000168,georgia-tech,36,7225,948,2064,0,735,1477,0,213,587,0,512,779,1,464,966,1430,508,288,190,574,670,2621,73,1210,2010
10,2010,Big 12,20,14,1,6,10,0,9,7,68,67,NULL,NULL,NULL,NULL,NULL,Travis Ford (20-14),oklahoma-state,1329,2010,1000169,oklahoma-state,33,6625,839,1861,0,565,1077,1,274,784,0,485,679,1,327,842,1169,413,214,84,418,664,2437,74,1329,2010
10,2010,WCC,25,10,1,11,3,1,14,4,77,66,12,11,NULL,Lost Third Round,11,Mark Few (25-10),gonzaga,1211,2010,1000170,gonzaga,34,6875,912,1856,0,730,1340,1,182,516,0,608,916,1,358,928,1286,456,227,142,444,614,2614,77,1211,2010
10,2010,ACC,23,11,1,11,5,1,13,6,69,62,NULL,22,NULL,Lost Regional Semifinal,10,Leonard Hamilton (23-11),florida-state,1199,2010,1000171,florida-state,32,6425,783,1734,0,597,1177,1,186,557,0,431,669,1,406,805,1211,446,267,200,528,575,2183,68,1199,2010
10,2010,ACC,19,14,1,7,9,0,15,6,77,68,NULL,NULL,NULL,NULL,NULL,Gary Williams (19-14),maryland,1268,2010,1000172,maryland,33,6675,966,2052,0,771,1542,1,195,510,0,502,689,1,421,849,1270,545,256,154,383,554,2629,80,1268,2010
10,2010,CUSA,12,18,0,4,12,0,-3,1,69,70,NULL,NULL,NULL,NULL,NULL,James Dickey (12-18),houston,1222,2010,1000173,houston,35,7050,958,2282,0,668,1468,0,290,814,0,545,768,1,440,745,1185,435,329,103,315,652,2751,79,1222,2010
10,2010,Big Ten,19,15,1,9,9,1,14,12,69,67,2,2,NULL,Lost Second Round,10,Tom Izzo (19-15),michigan-state,1277,2010,1000174,michigan-state,37,7425,974,2068,0,787,1525,1,187,543,0,523,764,1,487,939,1426,606,242,123,514,666,2658,72,1277,2010
10,2010,WAC,16,17,0,9,7,1,2,3,72,70,NULL,NULL,NULL,NULL,NULL,Marvin Menzies (16-17),new-mexico-state,1308,2010,1000175,new-mexico-state,34,6800,919,1997,0,632,1223,1,287,774,0,537,767,1,358,854,1212,484,203,111,437,595,2662,78,1308,2010
10,2010,Big 12,23,11,1,8,8,1,15,7,81,72,15,9,NULL,Lost Second Round,11,Mike Anderson (23-11),missouri,1281,2010,1000176,missouri,34,6850,926,2104,0,668,1403,0,258,701,0,517,714,1,441,759,1200,522,371,160,432,656,2627,77,1281,2010
10,2010,ACC,22,12,1,9,7,1,14,7,69,61,NULL,NULL,NULL,Lost Second Round,12,Brad Brownell (22-12),clemson,1155,2010,1000177,clemson,32,6400,851,1878,0,635,1247,1,216,631,0,432,654,1,420,758,1178,453,301,151,480,564,2350,73,1155,2010
10,2010,Big Ten,34,3,1,16,2,1,26,8,77,60,4,1,1,Lost Regional Semifinal,1,Thad Matta (34-3),ohio-state,1326,2010,1000178,ohio-state,37,7450,983,1999,0,707,1291,1,276,708,0,498,716,1,325,909,1234,545,262,157,413,565,2740,74,1326,2010
10,2010,Big West,18,14,1,8,8,1,1,0,68,66,NULL,NULL,NULL,Lost Second Round,15,Bob Williams (18-14),california-santa-barbara,1364,2010,1000179,california-santa-barbara,30,6025,674,1522,0,469,978,0,205,544,0,475,698,1,268,716,984,414,202,92,460,572,2028,68,1364,2010
10,2010,Big East,28,6,1,15,3,1,21,8,74,61,5,2,4,Lost Third Round,1,Jamie Dixon (28-6),pittsburgh,1338,2010,1000180,pittsburgh,34,6950,809,1811,0,628,1285,0,181,526,0,537,775,1,420,849,1269,536,177,139,421,594,2336,69,1338,2010
10,2010,Summit,25,10,1,17,1,1,8,0,86,77,NULL,NULL,NULL,Lost Second Round,13,Greg Kampe (25-10),oakland,1324,2010,1000181,oakland,35,7000,920,2053,0,714,1413,1,206,640,0,630,876,1,477,867,1344,461,236,169,485,632,2676,77,1324,2010
10,2010,Big Ten,26,8,1,14,4,1,19,9,73,62,14,6,13,Lost Third Round,3,Matt Painter (26-8),purdue,1345,2010,1000182,purdue,35,7025,867,1957,0,680,1369,0,187,588,0,546,755,1,351,819,1170,493,248,162,381,651,2467,71,1345,2010
10,2010,MAAC,13,18,0,8,10,0,-4,-2,68,70,NULL,NULL,NULL,NULL,NULL,Mitch Buonaguro (13-18),siena,1373,2010,1000183,siena,34,6850,930,2048,0,770,1550,0,160,498,0,534,793,1,442,868,1310,486,298,119,418,471,2554,75,1373,2010
10,2010,Big East,27*,8*,1,12,6,1,19,9,73,63,10,3,12,Lost Third Round*,3,Jim Boeheim (27-8),syracuse,1393,2010,1000184,syracuse,35,7000,1042,2021,1,798,1397,1,244,624,0,504,745,1,417,920,1337,673,336,221,532,515,2832,81,1393,2010
10,2010,AEC,23,9,1,13,3,1,0,-5,67,62,NULL,NULL,NULL,NULL,NULL,Mike Lonergan (23-9),vermont,1436,2010,1000185,vermont,35,7025,826,1884,0,660,1360,0,166,524,0,639,930,1,433,858,1291,423,239,141,487,635,2457,70,1436,2010
10,2010,Big 12,24,9,1,10,6,1,13,6,68,61,NULL,11,24,Lost Second Round,7,Mark Turgeon (24-9),texas-am,1401,2010,1000186,texas-am,34,6850,813,1846,0,603,1220,0,210,626,0,590,892,1,400,852,1252,417,223,113,417,619,2426,71,1401,2010
10,2010,WAC,30,4,1,15,1,1,13,1,72,59,NULL,19,19,Lost Second Round,12,Stew Morrill (30-4),utah-state,1429,2010,1000187,utah-state,35,7025,941,1928,0,699,1343,1,242,585,0,435,574,1,362,876,1238,584,162,123,358,562,2559,73,1429,2010
10,2010,Big East,21,12,1,11,7,1,16,11,70,65,NULL,20,22,Lost Third Round,5,Bob Huggins (21-12),west-virginia,1452,2010,1000188,west-virginia,38,7725,942,2190,0,685,1428,0,257,762,0,611,868,1,585,882,1467,589,213,155,451,686,2752,72,1452,2010
10,2010,MEAC,17,14,1,10,6,1,-8,-8,67,67,NULL,NULL,NULL,NULL,NULL,Todd Bozeman (17-14),morgan-state,1288,2010,1000189,morgan-state,37,7500,960,2239,0,755,1622,0,205,617,0,688,983,1,568,920,1488,461,243,152,499,782,2813,76,1288,2010
