team_id,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G,W-L%,SRS,SOS,opp_PPG,Seed
100657,978,1961,0.499,752,1362,0.552,226,599,0.377,571,821,0.695,439.0,880.0,1319,556,347,196,527.0,618.0,76.5,.861,8.69,-3.89,60.4,13
100658,887,2023,0.43799999999999994,614,1284,0.478,273,739,0.369,608,909,0.669,458.0,889.0,1347,497,232,120,387.0,615.0,75.9,.857,12.49,3.84,67.2,3
100659,747,1741,0.429,514,1082,0.475,233,659,0.354,489,645,0.758,333.0,797.0,1130,367,198,70,372.0,556.0,63.3,.857,12.03,4.27,55.1,9
100660,925,2153,0.43,647,1394,0.46399999999999997,278,759,0.366,635,883,0.7190000000000001,443.0,928.0,1371,524,278,97,473.0,696.0,74.7,.595,4.56,-0.03,69.4,14
100661,922,2061,0.447,756,1538,0.49200000000000005,166,523,0.317,405,625,0.648,540.0,854.0,1394,554,282,105,457.0,560.0,67.1,.750,11.39,1.78,57.5,11
100662,944,1950,0.484,660,1251,0.528,284,699,0.406,496,652,0.7609999999999999,370.0,874.0,1244,543,168,176,394.0,560.0,78.5,.824,13.38,2.20,66.4,10
100663,991,2174,0.456,773,1493,0.518,218,681,0.32,520,775,0.6709999999999999,441.0,912.0,1353,530,290,136,490.0,733.0,73.5,.757,16.05,7.75,65.2,6
100664,899,1962,0.45799999999999996,647,1286,0.503,252,676,0.373,650,861,0.755,441.0,831.0,1272,448,259,133,452.0,731.0,81.8,.758,16.72,7.75,72.8,2
100665,811,1869,0.434,677,1434,0.47200000000000003,134,435,0.308,501,762,0.657,463.0,843.0,1306,369,221,162,471.0,624.0,72.8,.645,11.45,8.85,69.5,9
100666,1004,2212,0.45399999999999996,813,1644,0.495,191,568,0.336,652,905,0.72,476.0,888.0,1364,515,264,151,460.0,766.0,79.2,.722,15.64,7.49,70.0,11
100667,966,2028,0.47600000000000003,738,1419,0.52,228,609,0.374,543,717,0.757,395.0,846.0,1241,500,198,86,421.0,593.0,77.2,.686,17.29,8.26,68.2,8
100668,913,1894,0.48200000000000004,587,1135,0.517,326,759,0.43,393,538,0.73,349.0,800.0,1149,543,243,122,414.0,598.0,76.4,.853,8.76,-0.91,64.5,12
100669,1049,2375,0.442,748,1593,0.47,301,782,0.385,682,899,0.759,569.0,991.0,1560,555,266,162,429.0,722.0,77.0,.875,25.21,9.21,61.0,1
100670,948,2064,0.45899999999999996,735,1477,0.498,213,587,0.363,512,779,0.657,464.0,966.0,1430,508,288,190,574.0,670.0,72.8,.639,14.11,9.02,65.7,10
100671,912,1856,0.491,730,1340,0.545,182,516,0.353,608,916,0.664,358.0,928.0,1286,456,227,142,444.0,614.0,76.9,.794,12.11,3.83,67.4,8
100672,966,2052,0.47100000000000003,771,1542,0.5,195,510,0.382,502,689,0.7290000000000001,421.0,849.0,1270,545,256,154,383.0,554.0,79.7,.727,17.75,7.95,68.3,4
100673,974,2068,0.47100000000000003,787,1525,0.516,187,543,0.344,523,764,0.685,487.0,939.0,1426,606,242,123,514.0,666.0,71.8,.757,15.33,8.17,63.8,5
100674,926,2104,0.44,668,1403,0.47600000000000003,258,701,0.368,517,714,0.7240000000000001,441.0,759.0,1200,522,371,160,432.0,656.0,77.3,.676,17.39,6.36,66.2,10
100675,983,1999,0.49200000000000005,707,1291,0.5479999999999999,276,708,0.39,498,716,0.696,325.0,909.0,1234,545,262,157,413.0,565.0,74.1,.784,19.49,7.37,61.5,2
100676,809,1811,0.447,628,1285,0.489,181,526,0.344,537,775,0.693,420.0,849.0,1269,536,177,139,421.0,594.0,68.7,.735,14.30,7.39,61.8,3
100677,867,1957,0.44299999999999995,680,1369,0.49700000000000005,187,588,0.318,546,755,0.723,351.0,819.0,1170,493,248,162,381.0,651.0,70.5,.829,17.52,8.81,61.3,4
100678,1042,2021,0.516,798,1397,0.5710000000000001,244,624,0.391,504,745,0.677,417.0,920.0,1337,673,336,221,532.0,515.0,80.9,.857,21.72,7.21,66.4,1
100679,813,1846,0.44,603,1220,0.494,210,626,0.335,590,892,0.6609999999999999,400.0,852.0,1252,417,223,113,417.0,619.0,71.4,.706,15.24,9.80,64.5,5
100680,942,2190,0.43,685,1428,0.48,257,762,0.337,611,868,0.7040000000000001,585.0,882.0,1467,589,213,155,451.0,686.0,72.4,.816,19.16,10.26,63.5,2
100681,776,1750,0.44299999999999995,530,1060,0.5,246,690,0.35700000000000004,416,568,0.732,320.0,736.0,1056,412,187,113,289.0,537.0,67.1,.727,17.84,7.66,56.9,4
100682,961,2082,0.462,711,1418,0.501,250,664,0.377,621,873,0.711,444.0,971.0,1415,494,235,132,452.0,662.0,79.8,.743,16.23,5.94,69.5,6
100683,735,1934,0.38,611,1434,0.426,124,500,0.248,448,696,0.644,450.0,826.0,1276,346,283,135,402.0,622.0,61.9,.576,-8.68,-7.31,61.4,16
100684,909,1963,0.46299999999999997,622,1188,0.524,287,775,0.37,511,727,0.703,410.0,837.0,1247,673,257,85,442.0,661.0,79.3,.758,3.71,-3.37,69.2,14
100685,891,1879,0.474,690,1293,0.534,201,586,0.34299999999999997,501,744,0.6729999999999999,323.0,870.0,1193,488,288,120,435.0,643.0,75.3,.788,12.66,1.96,64.6,12
100686,890,2006,0.444,687,1358,0.506,203,648,0.313,472,671,0.703,455.0,810.0,1265,479,243,94,423.0,501.0,72.2,.618,11.89,7.16,66.4,10
100687,842,1853,0.45399999999999996,622,1302,0.478,220,551,0.39899999999999997,574,799,0.718,339.0,862.0,1201,495,203,85,429.0,589.0,75.1,.667,-3.33,-7.79,70.6,16
100688,798,1748,0.457,619,1210,0.512,179,538,0.33299999999999996,662,921,0.7190000000000001,364.0,856.0,1220,394,144,94,485.0,590.0,73.8,.727,-2.49,-4.72,69.8,15
100689,855,1978,0.43200000000000005,678,1403,0.483,177,575,0.308,537,815,0.659,445.0,832.0,1277,382,293,112,519.0,673.0,69.3,.571,-0.83,-1.47,67.5,16
100690,859,1829,0.47,656,1277,0.514,203,552,0.368,616,854,0.721,361.0,836.0,1197,436,188,171,448.0,632.0,76.9,.727,15.24,7.86,68.9,4
100691,791,1636,0.483,581,1110,0.523,210,526,0.39899999999999997,436,603,0.723,283.0,765.0,1048,396,206,106,390.0,571.0,69.6,.688,3.93,-2.35,61.3,14
100692,899,1950,0.461,668,1255,0.532,231,695,0.332,456,637,0.716,337.0,812.0,1149,551,266,117,395.0,691.0,73.1,.735,12.57,4.82,63.8,8
100693,905,1815,0.499,693,1267,0.547,212,548,0.387,478,672,0.711,333.0,799.0,1132,524,237,161,473.0,579.0,73.5,.676,17.03,9.56,66.1,3
100694,918,1953,0.47,657,1280,0.513,261,673,0.38799999999999996,538,744,0.723,402.0,848.0,1250,585,194,104,362.0,530.0,75.3,.657,13.14,6.22,68.4,6
100695,868,1943,0.447,618,1239,0.499,250,704,0.355,441,630,0.7,304.0,835.0,1139,442,289,158,384.0,634.0,69.3,.743,10.03,3.43,62.7,7
100696,875,1846,0.474,696,1282,0.5429999999999999,179,564,0.317,460,741,0.621,444.0,813.0,1257,458,251,156,453.0,552.0,70.3,.735,11.34,4.21,61.8,11
100697,815,1868,0.436,618,1322,0.467,197,546,0.361,572,859,0.6659999999999999,412.0,815.0,1227,433,267,80,520.0,757.0,68.5,.657,-3.71,-6.15,65.9,15
100698,1005,2158,0.466,810,1592,0.509,195,566,0.345,556,878,0.633,503.0,922.0,1425,489,269,194,464.0,670.0,81.2,.706,18.56,7.38,70.0,8
100699,861,1890,0.456,587,1226,0.479,274,664,0.413,489,660,0.741,343.0,728.0,1071,516,269,72,353.0,580.0,73.1,.647,15.17,8.23,64.6,6
100700,876,1960,0.447,614,1183,0.519,262,777,0.337,491,700,0.701,478.0,739.0,1217,511,258,135,453.0,663.0,75.9,.606,14.08,7.99,69.8,9
100701,851,1942,0.43799999999999994,647,1337,0.484,204,605,0.337,367,533,0.6890000000000001,377.0,904.0,1281,515,163,104,358.0,521.0,64.9,.829,12.44,4.27,56.8,5
100702,839,1861,0.451,565,1077,0.525,274,784,0.349,485,679,0.7140000000000001,327.0,842.0,1169,413,214,84,418.0,664.0,73.8,.667,12.34,6.97,68.0,7
100703,783,1734,0.452,597,1177,0.507,186,557,0.33399999999999996,431,669,0.644,406.0,805.0,1211,446,267,200,528.0,575.0,68.2,.688,14.64,6.79,60.4,9
100704,958,2282,0.42,668,1468,0.455,290,814,0.35600000000000004,545,768,0.71,440.0,745.0,1185,435,329,103,315.0,652.0,78.6,.543,6.74,3.48,75.0,13
100705,919,1997,0.46,632,1223,0.517,287,774,0.371,537,767,0.7,358.0,854.0,1212,484,203,111,437.0,595.0,78.3,.647,2.06,1.66,77.6,12
100706,851,1878,0.45299999999999996,635,1247,0.509,216,631,0.342,432,654,0.6609999999999999,420.0,758.0,1178,453,301,151,480.0,564.0,73.4,.656,15.71,7.90,64.5,7
100707,674,1522,0.44299999999999995,469,978,0.48,205,544,0.377,475,698,0.6809999999999999,268.0,716.0,984,414,202,92,460.0,572.0,67.6,.667,-0.13,-1.09,65.7,15
100708,920,2053,0.44799999999999995,714,1413,0.505,206,640,0.322,630,876,0.7190000000000001,477.0,867.0,1344,461,236,169,485.0,632.0,76.5,.743,-0.64,-2.96,71.5,14
100709,930,2048,0.45399999999999996,770,1550,0.49700000000000005,160,498,0.321,534,793,0.6729999999999999,442.0,868.0,1310,486,298,119,418.0,471.0,75.1,.794,8.48,-1.17,65.5,13
100710,826,1884,0.43799999999999994,660,1360,0.485,166,524,0.317,639,930,0.687,433.0,858.0,1291,423,239,141,487.0,635.0,70.2,.714,-1.26,-6.69,64.8,16
100711,941,1928,0.488,699,1343,0.52,242,585,0.414,435,574,0.758,362.0,876.0,1238,584,162,123,358.0,562.0,73.1,.771,13.62,1.23,59.9,12
100712,960,2239,0.429,755,1622,0.465,205,617,0.332,688,983,0.7,568.0,920.0,1488,461,243,152,499.0,782.0,76.0,.730,-1.18,-6.15,70.4,15
100713,825,1873,0.44,622,1293,0.48100000000000004,203,580,0.35,555,830,0.669,402.0,841.0,1243,469,242,74,416.0,621.0,68.8,.743,4.43,-2.57,61.0,13
100714,912,1949,0.46799999999999997,666,1332,0.5,246,617,0.39899999999999997,463,661,0.7,375.0,862.0,1237,583,273,199,427.0,579.0,72.4,.600,15.64,7.32,64.1,11
100715,810,1827,0.44299999999999995,593,1197,0.495,217,630,0.344,493,703,0.701,384.0,793.0,1177,445,272,161,449.0,624.0,68.5,.647,13.76,6.58,61.4,12
100716,881,1950,0.452,713,1435,0.49700000000000005,168,515,0.326,576,810,0.711,400.0,813.0,1213,492,310,152,506.0,664.0,73.7,.588,-0.69,-2.89,68.6,16
100717,802,1871,0.429,568,1204,0.47200000000000003,234,667,0.35100000000000003,546,774,0.705,362.0,824.0,1186,430,240,76,461.0,657.0,70.1,.588,-5.80,-4.93,69.5,16
100718,968,2228,0.434,629,1311,0.48,339,917,0.37,589,824,0.715,428.0,864.0,1292,583,328,140,452.0,735.0,71.6,.700,8.56,3.78,66.8,11
100719,919,2122,0.433,630,1300,0.485,289,822,0.35200000000000004,580,799,0.726,431.0,906.0,1337,452,226,61,416.0,718.0,71.2,.737,11.53,5.02,64.1,8
100720,1019,2267,0.449,707,1402,0.504,312,865,0.361,662,865,0.765,420.0,1005.0,1425,538,298,150,404.0,647.0,81.4,.865,18.65,5.76,67.9,3
100721,848,1939,0.43700000000000006,628,1288,0.488,220,651,0.33799999999999997,496,742,0.6679999999999999,454.0,783.0,1237,497,258,129,401.0,605.0,68.9,.743,15.41,6.10,59.6,6
100722,1053,2429,0.434,819,1718,0.47700000000000004,234,711,0.32899999999999996,627,822,0.763,570.0,1056.0,1626,534,259,228,466.0,646.0,72.4,.780,17.95,10.44,64.9,3
100723,968,2083,0.465,735,1422,0.517,233,661,0.35200000000000004,498,744,0.669,467.0,917.0,1384,521,221,131,452.0,545.0,72.1,.784,16.27,7.57,63.4,2
100724,932,1947,0.479,729,1399,0.521,203,548,0.37,617,810,0.762,398.0,916.0,1314,542,254,132,474.0,649.0,76.7,.714,13.86,4.01,65.9,11
100725,849,1939,0.43799999999999994,612,1308,0.46799999999999997,237,631,0.376,542,828,0.655,490.0,790.0,1280,474,208,154,498.0,692.0,72.9,.676,14.59,8.41,66.1,5
100726,1002,2183,0.45899999999999996,721,1476,0.488,281,707,0.397,560,789,0.71,445.0,975.0,1420,482,211,239,406.0,601.0,74.9,.763,20.30,8.91,63.5,4
100727,851,1874,0.45399999999999996,647,1273,0.508,204,601,0.33899999999999997,506,751,0.674,484.0,827.0,1311,424,300,110,525.0,653.0,68.9,.714,2.81,-3.13,61.8,13
100728,886,1866,0.475,684,1354,0.505,202,512,0.395,540,805,0.6709999999999999,484.0,875.0,1359,595,160,111,397.0,610.0,73.9,.824,20.82,7.85,61.0,1
100729,922,2007,0.45899999999999996,635,1272,0.499,287,735,0.39,446,649,0.687,344.0,878.0,1222,548,220,155,383.0,587.0,69.6,.784,11.23,2.79,61.2,12
100730,991,2141,0.46299999999999997,768,1502,0.511,223,639,0.349,455,653,0.6970000000000001,472.0,924.0,1396,499,227,170,402.0,542.0,71.9,.919,17.96,6.36,59.2,2
100731,868,1943,0.447,662,1360,0.48700000000000004,206,583,0.353,458,656,0.698,374.0,844.0,1218,511,231,156,368.0,538.0,70.6,.765,12.35,4.23,62.5,7
100732,830,1824,0.455,657,1295,0.507,173,529,0.327,549,808,0.679,405.0,860.0,1265,493,186,198,502.0,594.0,70.1,.676,11.70,7.93,66.3,7
100733,783,1826,0.429,577,1215,0.475,206,611,0.337,531,747,0.711,469.0,758.0,1227,491,154,136,397.0,598.0,69.8,.636,16.15,11.03,64.7,5
100734,798,1808,0.441,520,1064,0.489,278,744,0.374,436,533,0.818,355.0,733.0,1088,442,121,105,258.0,522.0,67.9,.735,18.77,9.42,58.6,4
100735,969,2064,0.469,673,1319,0.51,296,745,0.397,671,899,0.746,408.0,911.0,1319,536,197,98,484.0,707.0,76.4,.789,16.54,7.99,67.9,5
100736,1040,2206,0.47100000000000003,749,1428,0.525,291,778,0.374,622,826,0.753,446.0,953.0,1399,529,269,162,447.0,657.0,80.9,.865,24.51,8.32,64.7,1
100737,827,1903,0.435,615,1269,0.485,212,634,0.33399999999999996,482,725,0.665,422.0,910.0,1332,423,288,203,541.0,651.0,69.1,.676,13.48,6.45,62.0,10
100738,876,1861,0.47100000000000003,649,1287,0.504,227,574,0.395,495,718,0.6890000000000001,364.0,824.0,1188,483,224,110,376.0,581.0,72.8,.794,11.66,1.37,62.5,8
100739,894,1910,0.46799999999999997,662,1310,0.505,232,600,0.387,393,539,0.7290000000000001,342.0,836.0,1178,568,188,152,434.0,597.0,71.0,.588,16.72,11.11,65.4,9
100740,1114,2193,0.508,843,1483,0.568,271,710,0.382,585,862,0.679,449.0,1026.0,1475,674,295,153,507.0,666.0,81.2,.921,24.10,7.62,64.7,1
100741,973,2094,0.465,782,1547,0.505,191,547,0.349,645,927,0.696,457.0,872.0,1329,574,265,134,455.0,622.0,75.2,.595,14.89,8.51,68.8,11
100742,847,1889,0.44799999999999995,564,1085,0.52,283,804,0.35200000000000004,351,502,0.6990000000000001,289.0,826.0,1115,480,168,69,351.0,587.0,66.5,.600,14.21,10.68,62.5,8
100743,1044,2317,0.451,854,1738,0.491,190,579,0.32799999999999996,590,878,0.672,525.0,1053.0,1578,573,232,204,493.0,597.0,77.5,.784,18.87,10.15,68.8,2
100744,843,1832,0.46,570,1124,0.507,273,708,0.386,599,827,0.7240000000000001,371.0,890.0,1261,563,156,128,364.0,517.0,75.2,.794,18.17,8.43,65.5,2
100745,1017,2059,0.494,732,1385,0.529,285,674,0.423,535,763,0.701,419.0,858.0,1277,587,263,118,375.0,519.0,77.1,.919,25.84,8.38,59.7,1
100746,875,1957,0.447,640,1312,0.488,235,645,0.364,481,673,0.715,380.0,827.0,1207,538,211,141,354.0,605.0,72.5,.765,19.36,8.69,61.9,3
100747,936,1983,0.47200000000000003,714,1355,0.527,222,628,0.354,474,713,0.665,429.0,879.0,1308,566,304,231,433.0,544.0,73.4,.771,18.85,8.79,63.3,3
100748,954,2099,0.455,753,1564,0.48100000000000004,201,535,0.376,592,905,0.654,494.0,958.0,1452,485,207,183,425.0,616.0,75.0,.778,20.82,7.96,62.2,4
100749,1061,2260,0.469,756,1439,0.525,305,821,0.371,480,712,0.674,488.0,879.0,1367,593,234,179,426.0,718.0,83.1,.686,20.12,7.74,70.7,7
100750,756,1725,0.43799999999999994,517,1027,0.503,239,698,0.342,368,513,0.7170000000000001,352.0,757.0,1109,420,164,97,387.0,514.0,68.4,.710,8.55,2.78,62.6,12
100751,825,1938,0.426,583,1323,0.441,242,615,0.39299999999999996,565,819,0.69,377.0,827.0,1204,433,212,89,428.0,740.0,68.3,.528,-4.32,-2.97,67.4,16
100752,728,1841,0.395,563,1258,0.44799999999999995,165,583,0.28300000000000003,525,870,0.603,460.0,811.0,1271,404,255,163,551.0,777.0,61.3,.486,-13.37,-10.31,63.8,16
100753,813,1832,0.444,609,1255,0.485,204,577,0.354,422,648,0.6509999999999999,340.0,813.0,1153,402,199,104,390.0,589.0,66.2,.559,11.52,7.97,62.7,11
100754,803,1828,0.439,637,1323,0.48100000000000004,166,505,0.32899999999999996,459,687,0.6679999999999999,524.0,831.0,1355,485,234,146,424.0,503.0,65.6,.794,9.03,1.76,58.4,9
100755,883,1853,0.47700000000000004,686,1360,0.504,197,493,0.4,539,778,0.693,372.0,736.0,1108,487,227,86,404.0,654.0,73.6,.618,4.35,-1.21,68.0,14
100756,983,2145,0.45799999999999996,738,1476,0.5,245,669,0.366,537,727,0.7390000000000001,425.0,772.0,1197,558,329,171,431.0,689.0,80.8,.676,14.77,6.50,71.6,11
100757,827,1855,0.446,593,1270,0.467,234,585,0.4,499,633,0.7879999999999999,270.0,879.0,1149,491,160,106,380.0,612.0,70.2,.735,2.39,-3.87,63.9,14
100758,742,1636,0.45399999999999996,515,1025,0.502,227,611,0.37200000000000005,459,610,0.752,277.0,761.0,1038,457,233,133,456.0,611.0,67.8,.563,1.22,0.12,65.8,15
100759,807,1773,0.455,664,1346,0.493,143,427,0.335,556,783,0.71,354.0,714.0,1068,417,266,94,408.0,626.0,70.1,.636,13.10,10.01,67.0,6
100760,840,1788,0.47,634,1226,0.517,206,562,0.36700000000000005,563,764,0.737,363.0,903.0,1266,500,162,110,402.0,591.0,72.0,.882,13.23,0.50,58.7,12
100761,788,1696,0.465,595,1165,0.511,193,531,0.363,446,609,0.732,315.0,790.0,1105,427,191,134,389.0,551.0,69.2,.781,3.71,-1.61,63.0,13
100762,949,2097,0.45299999999999996,640,1243,0.515,309,854,0.36200000000000004,416,627,0.6629999999999999,434.0,838.0,1272,608,327,175,459.0,671.0,74.9,.714,18.60,8.20,64.5,4
100763,848,1853,0.45799999999999996,585,1145,0.511,263,708,0.371,622,837,0.743,370.0,885.0,1255,454,175,162,441.0,552.0,75.9,.676,15.10,6.86,67.7,5
100764,731,1708,0.428,477,1051,0.45399999999999996,254,657,0.387,571,742,0.77,376.0,774.0,1150,371,191,62,454.0,609.0,71.5,.656,1.39,-2.24,65.8,15
100765,767,1748,0.439,551,1110,0.496,216,638,0.33899999999999997,394,544,0.7240000000000001,337.0,731.0,1068,413,151,82,358.0,530.0,63.1,.559,11.98,11.45,62.5,10
100766,817,1894,0.431,597,1274,0.469,220,620,0.355,484,691,0.7,407.0,849.0,1256,509,219,167,454.0,648.0,68.8,.559,13.70,11.67,66.6,10
100767,944,2045,0.462,617,1181,0.522,327,864,0.37799999999999995,575,781,0.736,451.0,807.0,1258,575,338,118,480.0,729.0,79.7,.857,13.07,-4.42,62.2,13
100768,891,1975,0.451,681,1336,0.51,210,639,0.32899999999999996,532,782,0.68,421.0,825.0,1246,512,297,183,535.0,712.0,72.1,.714,6.91,3.14,68.3,12
100769,746,1843,0.405,533,1185,0.45,213,658,0.324,492,759,0.648,367.0,803.0,1170,387,241,185,412.0,604.0,66.6,.727,-5.20,-8.77,62.7,16
100770,758,1719,0.441,577,1185,0.48700000000000004,181,534,0.33899999999999997,557,799,0.6970000000000001,412.0,781.0,1193,444,215,51,426.0,602.0,68.3,.727,12.62,5.94,60.9,7
100771,796,1819,0.43799999999999994,586,1215,0.48200000000000004,210,604,0.348,582,769,0.757,402.0,821.0,1223,450,208,125,392.0,578.0,72.2,.636,15.05,8.23,65.4,9
100772,842,1836,0.45899999999999996,658,1278,0.515,184,558,0.33,495,718,0.6890000000000001,368.0,783.0,1151,509,268,124,414.0,635.0,71.6,.727,14.67,6.00,62.9,8
100773,749,1865,0.402,484,1118,0.433,265,747,0.355,507,695,0.7290000000000001,414.0,835.0,1249,345,189,129,418.0,635.0,64.9,.600,-2.48,-3.85,63.5,16
100774,784,1700,0.461,611,1174,0.52,173,526,0.32899999999999996,565,756,0.747,328.0,802.0,1130,424,174,98,386.0,551.0,72.1,.750,11.88,4.41,64.6,6
100775,837,1941,0.431,662,1358,0.48700000000000004,175,583,0.3,527,770,0.684,464.0,815.0,1279,443,250,126,454.0,662.0,69.9,.559,11.08,8.73,67.5,9
100776,928,2009,0.462,699,1374,0.509,229,635,0.361,645,999,0.6459999999999999,479.0,899.0,1378,503,246,111,505.0,580.0,82.7,.818,2.23,-5.77,74.7,15
100777,892,2073,0.43,609,1288,0.473,283,785,0.361,457,649,0.7040000000000001,363.0,875.0,1238,520,240,129,432.0,692.0,70.1,.639,2.15,-1.02,65.7,15
100778,713,1782,0.4,516,1209,0.42700000000000005,197,573,0.344,446,693,0.644,384.0,825.0,1209,383,263,154,511.0,662.0,60.9,.588,-0.28,-1.08,60.1,14
100779,769,1793,0.429,534,1144,0.467,235,649,0.36200000000000004,480,676,0.71,352.0,820.0,1172,431,212,145,477.0,684.0,66.3,.588,3.41,2.90,64.5,14
100780,1052,2137,0.49200000000000005,765,1370,0.5579999999999999,287,767,0.374,601,834,0.721,451.0,915.0,1366,568,216,192,473.0,644.0,85.5,.714,8.28,0.10,76.9,13
100781,809,1703,0.475,586,1072,0.547,223,631,0.353,417,568,0.7340000000000001,324.0,757.0,1081,481,193,139,433.0,603.0,70.6,.656,14.61,10.39,66.3,6
100782,823,1822,0.452,667,1366,0.488,156,456,0.342,465,667,0.6970000000000001,407.0,836.0,1243,495,211,162,444.0,541.0,68.7,.636,10.43,6.13,64.4,10
100783,977,2099,0.465,744,1420,0.524,233,679,0.34299999999999997,540,771,0.7,381.0,842.0,1223,599,296,154,473.0,637.0,77.9,.743,11.25,1.55,67.4,14
100784,769,1952,0.39399999999999996,574,1314,0.43700000000000006,195,638,0.306,539,785,0.687,449.0,724.0,1173,385,195,146,534.0,691.0,64.9,.457,-2.66,0.51,68.1,16
100785,772,1765,0.43700000000000006,603,1231,0.49,169,534,0.316,421,597,0.705,374.0,741.0,1115,423,200,137,485.0,552.0,59.3,.611,9.20,7.29,56.6,12
100786,848,1914,0.44299999999999995,657,1353,0.486,191,561,0.34,528,714,0.7390000000000001,401.0,765.0,1166,475,221,86,445.0,627.0,67.1,.667,0.98,-5.19,60.9,16
100787,1004,2148,0.467,745,1472,0.506,259,676,0.38299999999999995,572,759,0.754,470.0,810.0,1280,570,286,178,522.0,674.0,74.7,.789,16.54,8.03,65.3,3
100788,835,1874,0.446,636,1302,0.488,199,572,0.348,560,810,0.691,351.0,841.0,1192,422,210,117,468.0,614.0,67.5,.667,7.91,5.73,63.0,11
100789,823,1740,0.473,608,1173,0.518,215,567,0.379,575,803,0.716,359.0,736.0,1095,455,223,105,433.0,514.0,73.8,.788,13.86,3.25,63.2,7
100790,949,1928,0.49200000000000005,720,1397,0.515,229,531,0.431,655,858,0.763,383.0,747.0,1130,487,233,115,463.0,632.0,77.3,.750,18.63,7.80,66.4,4
100791,847,1888,0.449,554,1102,0.503,293,786,0.373,503,731,0.688,371.0,802.0,1173,484,196,96,419.0,547.0,73.2,.676,13.32,7.32,67.2,8
100792,812,1849,0.439,629,1303,0.483,183,546,0.335,536,799,0.6709999999999999,471.0,658.0,1129,468,200,156,474.0,662.0,71.0,.667,14.47,7.53,64.1,8
100793,1096,2248,0.488,871,1653,0.527,225,595,0.37799999999999995,678,938,0.723,472.0,973.0,1445,531,242,344,445.0,593.0,77.4,.950,24.73,7.93,60.6,1
100794,963,2281,0.42200000000000004,730,1548,0.47200000000000003,233,733,0.318,568,826,0.688,518.0,905.0,1423,532,353,193,562.0,706.0,68.2,.750,16.19,9.02,61.0,4
100795,919,2033,0.452,718,1437,0.5,201,596,0.337,599,831,0.721,414.0,735.0,1149,580,304,122,461.0,620.0,75.4,.771,16.92,7.50,65.9,3
100796,811,1732,0.46799999999999997,572,1128,0.507,239,604,0.396,551,761,0.7240000000000001,360.0,659.0,1019,418,276,139,458.0,592.0,73.1,.939,8.74,-2.60,60.6,6
100797,876,1898,0.462,612,1199,0.51,264,699,0.37799999999999995,529,748,0.7070000000000001,395.0,821.0,1216,573,240,117,467.0,609.0,72.7,.800,15.60,3.34,59.3,5
100798,1057,2219,0.47600000000000003,858,1623,0.529,199,596,0.33399999999999996,600,846,0.7090000000000001,447.0,898.0,1345,568,281,125,449.0,630.0,74.7,.795,23.95,9.07,59.8,2
100799,1006,2156,0.467,773,1488,0.519,233,668,0.349,495,709,0.698,459.0,722.0,1181,564,338,255,389.0,574.0,74.1,.919,21.12,8.02,61.0,1
100800,837,2040,0.41,570,1240,0.46,267,800,0.33399999999999996,507,740,0.685,439.0,676.0,1115,433,379,131,411.0,646.0,68.0,.806,8.79,0.63,59.8,12
100801,885,1921,0.461,578,1129,0.512,307,792,0.38799999999999996,538,770,0.6990000000000001,361.0,764.0,1125,458,214,144,465.0,580.0,72.6,.694,15.71,8.04,65.0,5
100802,797,1875,0.425,512,1100,0.465,285,775,0.368,425,575,0.7390000000000001,349.0,763.0,1112,428,181,126,320.0,512.0,64.0,.722,19.04,8.24,53.2,4
100803,924,2194,0.42100000000000004,664,1431,0.46399999999999997,260,763,0.341,414,643,0.644,489.0,736.0,1225,479,298,170,403.0,570.0,68.2,.703,12.93,6.28,61.5,6
100804,975,1935,0.504,688,1258,0.547,287,677,0.424,535,737,0.726,330.0,833.0,1163,616,169,82,421.0,592.0,79.2,.829,12.92,3.41,69.7,8
100805,976,2106,0.46299999999999997,619,1167,0.53,357,939,0.38,499,700,0.713,416.0,764.0,1180,551,233,124,410.0,575.0,75.9,.703,18.25,7.33,65.0,7
100806,877,1923,0.456,661,1312,0.504,216,611,0.354,473,669,0.7070000000000001,398.0,771.0,1169,427,265,213,550.0,653.0,69.8,.714,14.53,7.62,62.9,3
100807,811,1743,0.465,625,1207,0.518,186,536,0.34700000000000003,470,673,0.698,367.0,741.0,1108,451,200,156,417.0,578.0,69.0,.727,16.81,7.69,59.4,3
100808,1023,2169,0.47200000000000003,801,1526,0.525,222,643,0.345,597,863,0.6920000000000001,449.0,919.0,1368,587,285,222,506.0,678.0,73.5,.821,21.72,9.93,61.7,2
100809,902,2030,0.444,648,1304,0.49700000000000005,254,726,0.35,590,768,0.768,386.0,718.0,1104,456,269,106,391.0,629.0,75.7,.771,4.27,-5.14,65.4,15
100810,960,2012,0.47700000000000004,760,1457,0.522,200,555,0.36,531,759,0.7,420.0,882.0,1302,566,265,157,474.0,650.0,71.6,.784,21.32,9.82,59.3,1
100811,977,2134,0.45799999999999996,779,1577,0.494,198,557,0.355,545,774,0.7040000000000001,456.0,825.0,1281,577,249,150,470.0,623.0,72.9,.649,12.10,6.80,67.6,11
100812,870,1977,0.44,672,1342,0.501,198,635,0.312,544,829,0.6559999999999999,421.0,765.0,1186,431,240,169,539.0,702.0,68.9,.722,-3.68,-5.39,67.1,15
